CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,FM_score,Segment,tenure_days,historical_clv,has_sufficient_history,projected_annual_value,churn_probability,risk_tier,value_tier,recommended_action
15695.0,267,4,1131.04,2,3,3,3,At Risk,414,1131.04,True,997.1729468599033,0.6862551,Medium,Medium,Standard engagement / newsletter
15696.0,33,21,3732.12,4,5,5,5,Champions,650,3732.12,True,2095.7289230769234,0.072431855,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15697.0,690,1,246.75,1,1,1,1,Lost,0,246.75,False,,0.93656063,High,Low,Low-cost automated nudge only (not worth heavy investment)
15698.0,624,1,46.2,1,1,1,1,Lost,0,46.2,False,,0.94055176,High,Low,Low-cost automated nudge only (not worth heavy investment)
15699.0,18,1,309.65,5,1,2,2,Potential Loyalist,0,309.65,False,,0.4009885,Low,Low,No action needed
15700.0,172,3,664.03,3,3,3,3,Loyal Customers,1,664.03,False,,0.5226544,Medium,Medium,Standard engagement / newsletter
15701.0,2,4,1529.0,5,3,4,4,Champions,108,1529.0,True,5167.4537037037035,0.14293528,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15702.0,476,1,112.57,1,1,1,1,Lost,0,112.57,False,,0.9034924,High,Low,Low-cost automated nudge only (not worth heavy investment)
15703.0,265,1,211.5,2,1,1,1,Hibernating,0,211.5,False,,0.7842056,High,Low,Low-cost automated nudge only (not worth heavy investment)
15704.0,140,7,3663.86,3,4,5,4,Loyal Customers,442,3663.86,True,3025.585746606335,0.5349992,Medium,High,Proactive engagement (early access to new features/products)
15705.0,201,1,143.1,2,1,1,1,Hibernating,0,143.1,False,,0.836105,High,Low,Low-cost automated nudge only (not worth heavy investment)
15706.0,60,7,1001.8100000000001,3,4,3,4,Loyal Customers,56,1001.8100000000001,True,6529.654464285714,0.3613564,Low,Medium,Maintain relationship / occasional check-in
15707.0,35,4,916.98,4,3,3,3,Loyal Customers,51,916.98,True,6562.7,0.18609315,Low,Medium,Maintain relationship / occasional check-in
15708.0,41,14,3840.73,4,5,5,5,Champions,384,3840.73,True,3650.693880208333,0.16115148,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15709.0,284,2,327.85,2,2,2,2,Hibernating,305,327.85,True,392.3450819672131,0.8097638,High,Low,Low-cost automated nudge only (not worth heavy investment)
15710.0,417,1,898.87,1,1,3,2,Hibernating,0,898.87,False,,0.7599266,High,Medium,Automated retention email / limited-time offer
15711.0,557,2,420.25,1,2,2,2,Hibernating,128,420.25,True,1198.369140625,0.93456876,High,Low,Low-cost automated nudge only (not worth heavy investment)
15712.0,9,13,3467.46,5,5,5,5,Champions,729,3467.46,True,1736.108230452675,0.10400772,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15713.0,143,6,814.84,3,4,3,4,Loyal Customers,580,814.84,True,512.7872413793104,0.6881579,Medium,Medium,Standard engagement / newsletter
15714.0,12,5,783.96,5,4,3,4,Champions,543,783.96,True,526.9712707182321,0.58822167,Medium,Medium,Standard engagement / newsletter
15715.0,556,5,658.02,1,4,3,4,At Risk,63,658.02,True,3812.338095238095,0.8743559,High,Medium,Automated retention email / limited-time offer
15716.0,146,11,2482.7400000000002,3,5,4,4,Loyal Customers,586,2482.7400000000002,True,1546.4165529010238,0.39007863,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15717.0,234,5,607.0,2,4,3,4,At Risk,358,607.0,True,618.8687150837989,0.7059255,Medium,Medium,Standard engagement / newsletter
15718.0,540,1,293.79,1,1,2,2,Hibernating,0,293.79,False,,0.94749165,High,Low,Low-cost automated nudge only (not worth heavy investment)
15719.0,33,39,10117.22,4,5,5,5,Champions,705,10117.22,True,5237.993333333333,0.03984622,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15720.0,24,2,739.22,4,2,3,2,Potential Loyalist,525,739.22,True,513.9339047619048,0.70033574,Medium,Medium,Standard engagement / newsletter
15721.0,12,1,471.40000000000003,5,1,2,2,Potential Loyalist,0,471.40000000000003,False,,0.31792808,Low,Medium,Maintain relationship / occasional check-in
15722.0,36,15,5107.85,4,5,5,5,Champions,604,5107.85,True,3086.6974337748347,0.14555204,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15723.0,365,4,930.7,2,3,3,3,At Risk,209,930.7,True,1625.385167464115,0.76925147,High,Medium,Automated retention email / limited-time offer
15724.0,201,5,299.8,2,4,2,3,At Risk,199,299.8,True,549.8844221105528,0.7215325,Medium,Low,"Low-touch, monitor only"
15725.0,15,1,415.25,5,1,2,2,Potential Loyalist,0,415.25,False,,0.376336,Low,Low,No action needed
15726.0,390,1,321.91,2,1,2,2,Hibernating,0,321.91,False,,0.88939184,High,Low,Low-cost automated nudge only (not worth heavy investment)
15727.0,17,15,9371.71,5,5,5,5,Champions,668,9371.71,True,5120.769685628742,0.16455851,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15728.0,49,3,409.80000000000007,4,3,2,2,Potential Loyalist,394,409.80000000000007,True,379.63705583756354,0.55545586,Medium,Low,"Low-touch, monitor only"
15729.0,198,5,154.7,2,4,1,2,Hibernating,205,154.7,True,275.4414634146341,0.9233246,High,Low,Low-cost automated nudge only (not worth heavy investment)
15730.0,66,7,1708.18,3,4,4,4,Loyal Customers,365,1708.18,True,1708.18,0.39817578,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15731.0,554,1,125.3,1,1,1,1,Lost,0,125.3,False,,0.9496198,High,Low,Low-cost automated nudge only (not worth heavy investment)
15732.0,212,12,1499.42,2,5,4,4,At Risk,461,1499.42,True,1187.1763557483732,0.67846245,Medium,High,Proactive engagement (early access to new features/products)
15733.0,283,1,162.3,2,1,1,1,Hibernating,0,162.3,False,,0.8798432,High,Low,Low-cost automated nudge only (not worth heavy investment)
15734.0,115,4,2263.3,3,3,4,4,Loyal Customers,432,2263.3,True,1912.2789351851852,0.50351113,Medium,High,Proactive engagement (early access to new features/products)
15735.0,421,1,327.68,1,1,2,2,Hibernating,0,327.68,False,,0.88641053,High,Low,Low-cost automated nudge only (not worth heavy investment)
15736.0,430,3,1668.67,1,3,4,4,At Risk,5,1668.67,False,,0.6511392,Medium,High,Proactive engagement (early access to new features/products)
15737.0,15,12,1121.21,5,5,3,4,Champions,228,1121.21,True,1794.9195175438597,0.17987463,Low,Medium,Maintain relationship / occasional check-in
15738.0,19,45,13015.42,4,5,5,5,Champions,710,13015.42,True,6691.025774647887,0.04010148,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15739.0,66,1,449.12,3,1,2,2,Need Attention,0,449.12,False,,0.6063708,Medium,Medium,Standard engagement / newsletter
15740.0,49,1,154.88,4,1,1,1,New Customers,0,154.88,False,,0.55946064,Medium,Low,"Low-touch, monitor only"
15741.0,458,2,208.62,1,2,1,2,Hibernating,160,208.62,True,475.91437500000006,0.89330685,High,Low,Low-cost automated nudge only (not worth heavy investment)
15742.0,619,1,156.87,1,1,1,1,Lost,0,156.87,False,,0.8997618,High,Low,Low-cost automated nudge only (not worth heavy investment)
15743.0,16,4,775.96,5,3,3,3,Loyal Customers,168,775.96,True,1685.8654761904763,0.32463375,Low,Medium,Maintain relationship / occasional check-in
15744.0,78,1,34.8,3,1,1,1,About To Sleep,0,34.8,False,,0.768251,High,Low,Low-cost automated nudge only (not worth heavy investment)
15745.0,9,6,1071.24,5,4,3,4,Champions,227,1071.24,True,1722.4784140969164,0.177765,Low,Medium,Maintain relationship / occasional check-in
15746.0,134,2,182.96,3,2,1,2,Need Attention,0,182.96,False,,0.8308883,High,Low,Low-cost automated nudge only (not worth heavy investment)
15747.0,13,10,2497.86,5,5,4,4,Champions,678,2497.86,True,1344.7181415929203,0.16432123,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15748.0,40,3,609.81,4,3,3,3,Loyal Customers,408,609.81,True,545.5408088235293,0.55069137,Medium,Medium,Standard engagement / newsletter
15750.0,3,24,6362.601,5,5,5,5,Champions,735,6362.601,True,3159.6589999999997,0.022085354,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15751.0,461,14,1318.84,1,5,4,4,At Risk,272,1318.84,True,1769.7669117647058,0.8825336,High,Medium,Automated retention email / limited-time offer
15752.0,40,10,3916.46,4,5,5,5,Champions,417,3916.46,True,3428.076498800959,0.10945832,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15753.0,305,1,79.2,2,1,1,1,Hibernating,0,79.2,False,,0.92749214,High,Low,Low-cost automated nudge only (not worth heavy investment)
15754.0,51,12,3001.86,4,5,5,5,Champions,604,3001.86,True,1814.037913907285,0.12244899,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15755.0,1,20,5936.95,5,5,5,5,Champions,734,5936.95,True,2952.2980245231606,0.02440716,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15756.0,61,4,528.01,3,3,2,2,Need Attention,187,528.01,True,1030.6077540106953,0.29729772,Low,Medium,Maintain relationship / occasional check-in
15757.0,66,6,2940.36,3,4,5,4,Loyal Customers,481,2940.36,True,2231.250311850312,0.41003647,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15758.0,25,1,205.25,4,1,1,1,New Customers,0,205.25,False,,0.42029646,Medium,Low,"Low-touch, monitor only"
15759.0,218,10,810.98,2,5,3,4,At Risk,519,810.98,True,570.3423892100193,0.6925669,Medium,Medium,Standard engagement / newsletter
15761.0,443,1,143.05,1,1,1,1,Lost,0,143.05,False,,0.91647935,High,Low,Low-cost automated nudge only (not worth heavy investment)
15762.0,65,2,583.75,3,2,3,2,Need Attention,12,583.75,False,,0.48256874,Medium,Medium,Standard engagement / newsletter
15763.0,32,3,1048.67,4,3,3,3,Loyal Customers,45,1048.67,True,8505.878888888888,0.2918389,Low,Medium,Maintain relationship / occasional check-in
15764.0,81,14,4453.28,3,5,5,5,Loyal Customers,397,4453.28,True,4094.325440806045,0.21058086,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15765.0,667,1,370.63,1,1,2,2,Hibernating,0,370.63,False,,0.952653,High,Low,Low-cost automated nudge only (not worth heavy investment)
15766.0,64,4,799.6600000000001,3,3,3,3,Loyal Customers,618,799.6600000000001,True,472.2911003236246,0.5193259,Medium,Medium,Standard engagement / newsletter
15768.0,116,35,15307.26,3,5,5,5,Loyal Customers,620,15307.26,True,9011.532096774194,0.45152614,Medium,High,Proactive engagement (early access to new features/products)
15769.0,7,49,84183.52,5,5,5,5,Champions,721,84183.52,True,42617.177253814145,0.056542043,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15770.0,613,1,321.45,1,1,2,2,Hibernating,0,321.45,False,,0.9591597,High,Low,Low-cost automated nudge only (not worth heavy investment)
15771.0,604,3,1006.54,1,3,3,3,At Risk,89,1006.54,True,4127.944943820225,0.90396243,High,Medium,Automated retention email / limited-time offer
15772.0,418,1,280.88,1,1,2,2,Hibernating,0,280.88,False,,0.8873714,High,Low,Low-cost automated nudge only (not worth heavy investment)
15773.0,6,2,774.52,5,2,3,2,Potential Loyalist,403,774.52,True,701.4883374689825,0.6971447,Medium,Medium,Standard engagement / newsletter
15774.0,69,6,1287.09,3,4,4,4,Loyal Customers,587,1287.09,True,800.3200170357751,0.44125825,Medium,Medium,Standard engagement / newsletter
15775.0,245,2,150.5,2,2,1,2,Hibernating,386,150.5,True,142.3121761658031,0.7232354,Medium,Low,"Low-touch, monitor only"
15776.0,133,1,241.62,3,1,1,1,About To Sleep,0,241.62,False,,0.6995304,Medium,Low,"Low-touch, monitor only"
15777.0,241,9,1732.16,2,4,4,4,At Risk,327,1732.16,True,1933.4507645259941,0.555409,Medium,High,Proactive engagement (early access to new features/products)
15778.0,431,1,307.95,1,1,2,2,Hibernating,0,307.95,False,,0.8767362,High,Low,Low-cost automated nudge only (not worth heavy investment)
15779.0,463,2,124.08000000000001,1,2,1,2,Hibernating,69,124.08000000000001,True,656.3652173913044,0.92905957,High,Low,Low-cost automated nudge only (not worth heavy investment)
15780.0,184,3,475.28000000000003,3,3,2,2,Need Attention,174,475.28000000000003,True,996.9954022988506,0.6833791,Medium,Medium,Standard engagement / newsletter
15781.0,25,4,333.56,4,3,2,2,Potential Loyalist,280,333.56,True,434.81928571428574,0.36456975,Low,Low,No action needed
15782.0,10,6,3985.65,5,4,5,4,Champions,712,3985.65,True,2043.2054073033707,0.3202587,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15783.0,11,1,246.3,5,1,1,1,Promising,0,246.3,False,,0.31698734,Low,Low,No action needed
15784.0,468,2,848.33,1,2,3,2,Hibernating,204,848.33,True,1517.8453431372552,0.754142,Medium,Medium,Standard engagement / newsletter
15785.0,30,26,5825.33,4,5,5,5,Champions,694,5825.33,True,3063.754250720461,0.050309304,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15786.0,44,9,8379.65,4,4,5,4,Loyal Customers,493,8379.65,True,6204.000507099391,0.122033626,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15787.0,26,3,933.26,4,3,3,3,Loyal Customers,35,933.26,True,9732.568571428572,0.16198608,Low,Medium,Maintain relationship / occasional check-in
15788.0,501,2,215.53,1,2,1,2,Hibernating,7,215.53,False,,0.87705505,High,Low,Low-cost automated nudge only (not worth heavy investment)
15789.0,358,7,1932.01,2,4,4,4,At Risk,265,1932.01,True,2661.0703773584905,0.6288784,Medium,High,Proactive engagement (early access to new features/products)
15790.0,10,1,218.75,5,1,1,1,Promising,0,218.75,False,,0.32089138,Low,Low,No action needed
15791.0,44,9,3541.79,4,4,5,4,Loyal Customers,598,3541.79,True,2161.794899665552,0.23222809,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15792.0,400,2,933.84,2,2,3,2,Hibernating,218,933.84,True,1563.5394495412845,0.8426924,High,Medium,Automated retention email / limited-time offer
15793.0,9,9,2382.92,5,4,4,4,Champions,729,2382.92,True,1193.0943758573387,0.23671632,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15794.0,736,2,777.0,1,2,3,2,Hibernating,0,777.0,False,,0.89465916,High,Medium,Automated retention email / limited-time offer
15795.0,150,8,1979.8700000000001,3,4,4,4,Loyal Customers,540,1979.8700000000001,True,1338.245462962963,0.4211009,Medium,High,Proactive engagement (early access to new features/products)
15796.0,1,21,5066.33,5,5,5,5,Champions,737,5066.33,True,2509.1050881953865,0.035966363,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15797.0,113,5,2806.08,3,4,5,4,Loyal Customers,568,2806.08,True,1803.2028169014084,0.48506632,Medium,High,Proactive engagement (early access to new features/products)
15798.0,493,3,1535.37,1,3,4,4,At Risk,188,1535.37,True,2980.904521276595,0.8156261,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
15799.0,76,4,1421.34,3,3,4,4,Loyal Customers,342,1421.34,True,1516.927192982456,0.349345,Low,Medium,Maintain relationship / occasional check-in
15800.0,107,7,1227.07,3,4,4,4,Loyal Customers,511,1227.07,True,876.4785714285713,0.4324978,Medium,Medium,Standard engagement / newsletter
15801.0,46,4,1042.19,4,3,3,3,Loyal Customers,63,1042.19,True,6038.084920634921,0.32609144,Low,Medium,Maintain relationship / occasional check-in
15803.0,51,4,1929.66,4,3,4,4,Loyal Customers,624,1929.66,True,1128.7274038461537,0.58919936,Medium,High,Proactive engagement (early access to new features/products)
15804.0,1,19,3848.55,5,5,5,5,Champions,198,3848.55,True,7094.549242424243,0.04355146,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15805.0,23,40,9668.62,4,5,5,5,Champions,706,9668.62,True,4998.649150141643,0.035695,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15806.0,46,3,784.58,4,3,3,3,Loyal Customers,230,784.58,True,1245.0943478260872,0.35539263,Low,Medium,Maintain relationship / occasional check-in
15807.0,50,6,1807.57,4,4,4,4,Loyal Customers,615,1807.57,True,1072.7854471544715,0.53684646,Medium,High,Proactive engagement (early access to new features/products)
15808.0,306,24,17038.95,2,5,5,5,Can't Lose Them,431,17038.95,True,14429.737238979118,0.83968234,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
15809.0,36,9,862.88,4,4,3,4,Loyal Customers,499,862.88,True,631.1647294589178,0.44439584,Medium,Medium,Standard engagement / newsletter
15810.0,79,13,2724.8,3,5,4,4,Loyal Customers,638,2724.8,True,1558.8589341692793,0.25821546,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15811.0,17,10,3345.25,5,5,5,5,Champions,370,3345.25,True,3300.043918918919,0.11331365,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15812.0,107,13,5186.17,3,5,5,5,Loyal Customers,617,5186.17,True,3067.9935980551054,0.109264225,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15813.0,208,2,1303.9099999999999,2,2,4,3,At Risk,31,1303.9099999999999,True,15352.488709677416,0.67602533,Medium,Medium,Standard engagement / newsletter
15814.0,3,8,2531.84,5,4,4,4,Champions,600,2531.84,True,1540.2026666666668,0.412402,Medium,High,Proactive engagement (early access to new features/products)
15815.0,64,5,2100.6,3,4,4,4,Loyal Customers,196,2100.6,True,3911.831632653061,0.31992757,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15816.0,542,3,93.3,1,3,1,2,Hibernating,0,93.3,False,,0.88167214,High,Low,Low-cost automated nudge only (not worth heavy investment)
15817.0,421,3,2766.4,1,3,5,4,At Risk,122,2766.4,True,8276.524590163935,0.8367004,High,High,"Urgent retention offer (personal outreach, discount, loyalty perk)"
15818.0,588,1,340.5,1,1,2,2,Hibernating,0,340.5,False,,0.95793223,High,Low,Low-cost automated nudge only (not worth heavy investment)
15819.0,49,11,3911.28,4,5,5,5,Champions,582,3911.28,True,2452.950515463918,0.13157098,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15820.0,320,1,206.98,2,1,1,1,Hibernating,0,206.98,False,,0.75289184,Medium,Low,"Low-touch, monitor only"
15821.0,44,2,570.96,4,2,2,2,Potential Loyalist,17,570.96,False,,0.38109046,Low,Medium,Maintain relationship / occasional check-in
15822.0,3,8,1797.71,5,4,4,4,Champions,730,1797.71,True,898.855,0.46730256,Medium,High,Proactive engagement (early access to new features/products)
15823.0,337,5,3047.76,2,4,5,4,At Risk,393,3047.76,True,2830.61679389313,0.71025246,Medium,High,Proactive engagement (early access to new features/products)
15824.0,453,2,890.94,1,2,3,2,Hibernating,78,890.94,True,4169.142307692308,0.8635478,High,Medium,Automated retention email / limited-time offer
15825.0,172,1,532.94,3,1,2,2,Need Attention,0,532.94,False,,0.7862535,High,Medium,Automated retention email / limited-time offer
15826.0,51,6,2583.13,4,4,4,4,Loyal Customers,516,2583.13,True,1827.214050387597,0.32723555,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15827.0,73,42,3247.09,3,5,5,5,Loyal Customers,627,3247.09,True,1890.251754385965,0.2607334,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15828.0,375,1,1108.82,2,1,3,2,Hibernating,0,1108.82,False,,0.7403362,Medium,Medium,Standard engagement / newsletter
15829.0,99,2,636.14,3,2,3,2,Need Attention,41,636.14,True,5663.19756097561,0.47038475,Medium,Medium,Standard engagement / newsletter
15830.0,29,2,547.7,4,2,2,2,Potential Loyalist,8,547.7,False,,0.4530766,Medium,Medium,Standard engagement / newsletter
15831.0,58,4,740.64,3,3,3,3,Loyal Customers,265,740.64,True,1020.1267924528302,0.34346515,Low,Medium,Maintain relationship / occasional check-in
15832.0,254,1,836.79,2,1,3,2,Hibernating,0,836.79,False,,0.8005008,High,Medium,Automated retention email / limited-time offer
15833.0,738,1,80.4,1,1,1,1,Lost,0,80.4,False,,0.93564576,High,Low,Low-cost automated nudge only (not worth heavy investment)
15834.0,70,9,3613.04,3,4,5,4,Loyal Customers,354,3613.04,True,3725.3096045197744,0.081182025,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15835.0,44,4,954.09,4,3,3,3,Loyal Customers,286,954.09,True,1217.6323426573426,0.3151873,Low,Medium,Maintain relationship / occasional check-in
15836.0,45,2,117.47,4,2,1,2,Potential Loyalist,4,117.47,False,,0.65279084,Medium,Low,"Low-touch, monitor only"
15837.0,65,2,777.01,3,2,3,2,Need Attention,420,777.01,True,675.2586904761905,0.6718972,Medium,Medium,Standard engagement / newsletter
15839.0,25,5,1020.74,4,4,3,4,Loyal Customers,122,1020.74,True,3053.8532786885244,0.37654737,Low,Medium,Maintain relationship / occasional check-in
15840.0,59,3,345.65999999999997,3,3,2,2,Need Attention,113,345.65999999999997,True,1116.5123893805307,0.44496801,Medium,Low,"Low-touch, monitor only"
15841.0,64,12,2716.5,3,5,4,4,Loyal Customers,665,2716.5,True,1491.0112781954888,0.21696422,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15842.0,388,3,528.75,2,3,2,2,Hibernating,139,528.75,True,1388.4442446043165,0.85402024,High,Medium,Automated retention email / limited-time offer
15843.0,304,1,118.95,2,1,1,1,Hibernating,0,118.95,False,,0.85958153,High,Low,Low-cost automated nudge only (not worth heavy investment)
15844.0,46,1,130.73999999999998,4,1,1,1,New Customers,0,130.73999999999998,False,,0.5504891,Medium,Low,"Low-touch, monitor only"
15845.0,18,14,4273.65,5,5,5,5,Champions,664,4273.65,True,2349.220256024096,0.11316412,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15846.0,385,1,107.01,2,1,1,1,Hibernating,0,107.01,False,,0.9244961,High,Low,Low-cost automated nudge only (not worth heavy investment)
15847.0,38,5,822.57,4,4,3,4,Loyal Customers,603,822.57,True,497.9072139303483,0.5191176,Medium,Medium,Standard engagement / newsletter
15848.0,622,1,137.99,1,1,1,1,Lost,0,137.99,False,,0.92126876,High,Low,Low-cost automated nudge only (not worth heavy investment)
15850.0,19,6,1006.75,4,4,3,4,Loyal Customers,707,1006.75,True,519.7507072135785,0.43526193,Medium,Medium,Standard engagement / newsletter
15851.0,527,1,109.73,1,1,1,1,Lost,0,109.73,False,,0.8977217,High,Low,Low-cost automated nudge only (not worth heavy investment)
15852.0,187,3,257.26,2,3,1,2,Hibernating,340,257.26,True,276.1761764705882,0.7055377,Medium,Low,"Low-touch, monitor only"
15853.0,52,1,110.8,4,1,1,1,New Customers,0,110.8,False,,0.5473819,Medium,Low,"Low-touch, monitor only"
15854.0,4,21,5578.28,5,5,5,5,Champions,725,5578.28,True,2808.375448275862,0.06993725,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15855.0,137,6,1052.72,3,4,3,4,Loyal Customers,339,1052.72,True,1133.459587020649,0.565931,Medium,Medium,Standard engagement / newsletter
15856.0,4,58,31871.79,5,5,5,5,Champions,732,31871.79,True,15892.35430327869,0.011794816,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15857.0,19,2,570.48,4,2,2,2,Potential Loyalist,411,570.48,True,506.6306569343066,0.6740694,Medium,Medium,Standard engagement / newsletter
15858.0,16,15,3509.91,5,5,5,5,Champions,714,3509.91,True,1794.2817226890757,0.0759679,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15859.0,432,1,438.46,1,1,2,2,Hibernating,0,438.46,False,,0.8686876,High,Low,Low-cost automated nudge only (not worth heavy investment)
15860.0,41,17,2358.8,4,5,4,4,Loyal Customers,692,2358.8,True,1244.1647398843932,0.17898138,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15861.0,12,15,4177.1,5,5,5,5,Champions,667,4177.1,True,2285.819340329835,0.06339619,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15862.0,8,13,2507.14,5,5,4,4,Champions,714,2507.14,True,1281.6612044817925,0.05726109,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15863.0,26,5,355.1,4,4,2,3,Loyal Customers,697,355.1,True,185.95624103299858,0.65162456,Medium,Low,"Low-touch, monitor only"
15864.0,22,9,2014.22,4,4,4,4,Loyal Customers,358,2014.22,True,2053.6041899441343,0.24119481,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15865.0,41,5,2241.42,4,4,4,4,Loyal Customers,662,2241.42,True,1235.828247734139,0.55419517,Medium,High,Proactive engagement (early access to new features/products)
15866.0,101,1,211.89,3,1,1,1,About To Sleep,0,211.89,False,,0.5745285,Medium,Low,"Low-touch, monitor only"
15867.0,5,35,8780.77,5,5,5,5,Champions,719,8780.77,True,4457.553616133519,0.055511814,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15868.0,583,1,94.53,1,1,1,1,Lost,0,94.53,False,,0.945846,High,Low,Low-cost automated nudge only (not worth heavy investment)
15869.0,277,3,321.11,2,3,2,2,Hibernating,349,321.11,True,335.8313753581662,0.7144723,Medium,Low,"Low-touch, monitor only"
15870.0,33,4,857.46,4,3,3,3,Loyal Customers,413,857.46,True,757.803631961259,0.4430154,Medium,Medium,Standard engagement / newsletter
15871.0,437,1,33.099999999999994,1,1,1,1,Lost,0,33.099999999999994,False,,0.86277354,High,Low,Low-cost automated nudge only (not worth heavy investment)
15872.0,15,4,729.25,5,3,3,3,Loyal Customers,535,729.25,True,497.52570093457945,0.5383261,Medium,Medium,Standard engagement / newsletter
15873.0,493,5,138.23999999999998,1,4,1,2,Hibernating,7,138.23999999999998,False,,0.86700475,High,Low,Low-cost automated nudge only (not worth heavy investment)
15874.0,63,25,11135.0,3,5,5,5,Loyal Customers,637,11135.0,True,6380.337519623234,0.12527609,Low,High,"Reward & retain (loyalty program, VIP perks, early access)"
15875.0,646,1,108.52,1,1,1,1,Lost,0,108.52,False,,0.95141435,High,Low,Low-cost automated nudge only (not worth heavy investment)
15876.0,409,2,1449.14,1,2,4,3,At Risk,39,1449.14,True,13562.464102564105,0.7998558,High,Medium,Automated retention email / limited-time offer
15877.0,2,3,437.83,5,3,2,2,Potential Loyalist,16,437.83,False,,0.08797079,Low,Low,No action needed
15878.0,562,2,330.77,1,2,2,2,Hibernating,171,330.77,True,706.0295321637427,0.9302479,High,Low,Low-cost automated nudge only (not worth heavy investment)
15879.0,404,4,1137.8,2,3,3,3,At Risk,317,1137.8,True,1310.0851735015774,0.8194188,High,Medium,Automated retention email / limited-time offer
15880.0,369,2,299.03,2,2,2,2,Hibernating,0,299.03,False,,0.7163491,Medium,Low,"Low-touch, monitor only"
15881.0,312,8,438.24,2,4,2,3,At Risk,52,438.24,True,3076.107692307692,0.87879694,High,Low,Low-cost automated nudge only (not worth heavy investment)
15882.0,199,10,1096.31,2,5,3,4,At Risk,530,1096.31,True,755.0059433962264,0.7130021,Medium,Medium,Standard engagement / newsletter
15883.0,2,2,396.48,5,2,2,2,Potential Loyalist,31,396.48,True,4668.232258064517,0.27375382,Low,Low,No action needed
15884.0,432,2,244.60000000000002,1,2,1,2,Hibernating,303,244.60000000000002,True,294.65016501650166,0.8664655,High,Low,Low-cost automated nudge only (not worth heavy investment)
15885.0,93,18,1707.57,3,5,4,4,Loyal Customers,594,1707.57,True,1049.2643939393938,0.48695385,Medium,High,Proactive engagement (early access to new features/products)
15886.0,60,4,1052.8700000000001,3,3,3,3,Loyal Customers,537,1052.8700000000001,True,715.6378957169461,0.6051878,Medium,Medium,Standard engagement / newsletter
15887.0,407,3,1027.15,1,3,3,3,At Risk,148,1027.15,True,2533.1739864864867,0.8673609,High,Medium,Automated retention email / limited-time offer
15888.0,80,4,396.45,3,3,2,2,Need Attention,446,396.45,True,324.4489910313901,0.6658853,Medium,Low,"Low-touch, monitor only"
15889.0,157,9,1396.6,3,4,4,4,Loyal Customers,572,1396.6,True,891.1870629370629,0.5795751,Medium,Medium,Standard engagement / newsletter
15890.0,395,5,535.65,2,4,2,3,At Risk,210,535.65,True,931.0107142857142,0.8689962,High,Medium,Automated retention email / limited-time offer
15891.0,227,1,509.13,2,1,2,2,Hibernating,0,509.13,False,,0.8266352,High,Medium,Automated retention email / limited-time offer
